accession,amine,core,leaving_group,parent,score
A0A1Q6E5Z9,alanine,Di,glycine,GDCA,0.20621547102928162
A0A1Q6E5Z9,alanine,Di,taurine,TDCA,0.1367710828781128
A0A1Q6E5Z9,alanine,Tri,glycine,GCA,0.21548140048980713
A0A1Q6E5Z9,alanine,Tri,taurine,TCA,0.18892933428287506
A0A1Q6E5Z9,arginine,Mono,glycine,GLCA,0.14385579526424408
A0A1Q6E5Z9,arginine,Mono,taurine,TLCA,0.324504554271698
A0A1Q6E5Z9,arginine,Di,glycine,GDCA,0.20490403473377228
A0A1Q6E5Z9,arginine,Di,taurine,TDCA,0.23974069952964783
A0A1Q6E5Z9,arginine,Tri,glycine,GCA,0.2572426497936249
A0A1Q6E5Z9,arginine,Tri,taurine,TCA,0.22042793035507202
A0A1Q6E5Z9,citrulline,Mono,glycine,GLCA,0.2873867452144623
A0A1Q6E5Z9,citrulline,Mono,taurine,TLCA,0.44903966784477234
A0A1Q6E5Z9,citrulline,Di,glycine,GDCA,0.29158294200897217
A0A1Q6E5Z9,citrulline,Di,taurine,TDCA,0.336574524641037
A0A1Q6E5Z9,citrulline,Tri,glycine,GCA,0.30546024441719055
A0A1Q6E5Z9,citrulline,Tri,taurine,TCA,0.3070400059223175
A0A1Q6E5Z9,glutamine,Mono,glycine,GLCA,0.23527005314826965
A0A1Q6E5Z9,glutamine,Mono,taurine,TLCA,0.42947036027908325
A0A1Q6E5Z9,glutamine,Di,glycine,GDCA,0.33952611684799194
A0A1Q6E5Z9,glutamine,Di,taurine,TDCA,0.38796690106391907
A0A1Q6E5Z9,glutamine,Tri,glycine,GCA,0.2799166142940521
A0A1Q6E5Z9,glutamine,Tri,taurine,TCA,0.3196583390235901
A0A1Q6E5Z9,histidine,Mono,glycine,GLCA,0.25242680311203003
A0A1Q6E5Z9,histidine,Mono,taurine,TLCA,0.4795553386211395
A0A1Q6E5Z9,histidine,Di,glycine,GDCA,0.28296270966529846
A0A1Q6E5Z9,histidine,Di,taurine,TDCA,0.37447500228881836
A0A1Q6E5Z9,histidine,Tri,glycine,GCA,0.28499776124954224
A0A1Q6E5Z9,histidine,Tri,taurine,TCA,0.3860931992530823
A0A1Q6E5Z9,lysine,Mono,glycine,GLCA,0.1948608160018921
A0A1Q6E5Z9,lysine,Mono,taurine,TLCA,0.22042959928512573
A0A1Q6E5Z9,lysine,Di,glycine,GDCA,0.23741835355758667
A0A1Q6E5Z9,lysine,Di,taurine,TDCA,0.20717310905456543
A0A1Q6E5Z9,lysine,Tri,glycine,GCA,0.24808529019355774
A0A1Q6E5Z9,lysine,Tri,taurine,TCA,0.19862377643585205
A0A1Q6E5Z9,methionine,Mono,glycine,GLCA,0.1706833839416504
A0A1Q6E5Z9,methionine,Mono,taurine,TLCA,0.24777278304100037
A0A1Q6E5Z9,methionine,Di,glycine,GDCA,0.15910884737968445
A0A1Q6E5Z9,methionine,Di,taurine,TDCA,0.13764287531375885
A0A1Q6E5Z9,methionine,Tri,glycine,GCA,0.17031633853912354
A0A1Q6E5Z9,methionine,Tri,taurine,TCA,0.18372976779937744
A0A1Q6E5Z9,ornithine,Mono,glycine,GLCA,0.17882239818572998
A0A1Q6E5Z9,ornithine,Mono,taurine,TLCA,0.2057400941848755
A0A1Q6E5Z9,ornithine,Di,glycine,GDCA,0.21969035267829895
A0A1Q6E5Z9,ornithine,Di,taurine,TDCA,0.19521163403987885
A0A1Q6E5Z9,ornithine,Tri,glycine,GCA,0.26966604590415955
A0A1Q6E5Z9,ornithine,Tri,taurine,TCA,0.2075926512479782
A0A1Q6E5Z9,phenylalanine,Mono,glycine,GLCA,0.280992329120636
A0A1Q6E5Z9,phenylalanine,Mono,taurine,TLCA,0.47495561838150024
A0A1Q6E5Z9,phenylalanine,Di,glycine,GDCA,0.34171220660209656
A0A1Q6E5Z9,phenylalanine,Di,taurine,TDCA,0.4155547022819519
A0A1Q6E5Z9,phenylalanine,Tri,glycine,GCA,0.3042910397052765
A0A1Q6E5Z9,phenylalanine,Tri,taurine,TCA,0.35614171624183655
A0A1Q6E5Z9,serine,Mono,glycine,GLCA,0.2761354446411133
A0A1Q6E5Z9,serine,Mono,taurine,TLCA,0.4112575054168701
A0A1Q6E5Z9,serine,Di,glycine,GDCA,0.30784696340560913
A0A1Q6E5Z9,serine,Di,taurine,TDCA,0.3839993476867676
A0A1Q6E5Z9,serine,Tri,glycine,GCA,0.32398706674575806
A0A1Q6E5Z9,serine,Tri,taurine,TCA,0.3211554288864136
A0A1Q6E5Z9,threonine,Mono,glycine,GLCA,0.2693108916282654
A0A1Q6E5Z9,threonine,Mono,taurine,TLCA,0.4599737524986267
A0A1Q6E5Z9,threonine,Di,glycine,GDCA,0.3658674359321594
A0A1Q6E5Z9,threonine,Di,taurine,TDCA,0.41709768772125244
A0A1Q6E5Z9,threonine,Tri,glycine,GCA,0.32202786207199097
A0A1Q6E5Z9,threonine,Tri,taurine,TCA,0.3573451638221741
A0A1Q6E5Z9,tryptamine,Mono,glycine,GLCA,0.1652778685092926
A0A1Q6E5Z9,tryptamine,Mono,taurine,TLCA,0.19365942478179932
A0A1Q6E5Z9,tryptamine,Di,glycine,GDCA,0.2163478136062622
A0A1Q6E5Z9,tryptamine,Di,taurine,TDCA,0.19739864766597748
A0A1Q6E5Z9,tryptamine,Tri,glycine,GCA,0.22430947422981262
A0A1Q6E5Z9,tryptamine,Tri,taurine,TCA,0.17404258251190186
A0A1Q6E5Z9,cadaverine,Mono,glycine,GLCA,0.21265104413032532
A0A1Q6E5Z9,cadaverine,Mono,taurine,TLCA,0.19729915261268616
A0A1Q6E5Z9,cadaverine,Di,glycine,GDCA,0.22495189309120178
A0A1Q6E5Z9,cadaverine,Di,taurine,TDCA,0.17267107963562012
A0A1Q6E5Z9,cadaverine,Tri,glycine,GCA,0.24491125345230103
A0A1Q6E5Z9,cadaverine,Tri,taurine,TCA,0.18454718589782715
A0A1Q6E5Z9,putrescine,Mono,glycine,GLCA,0.2281542718410492
A0A1Q6E5Z9,putrescine,Mono,taurine,TLCA,0.26753586530685425
A0A1Q6E5Z9,putrescine,Di,glycine,GDCA,0.24156999588012695
A0A1Q6E5Z9,putrescine,Di,taurine,TDCA,0.19758136570453644
A0A1Q6E5Z9,putrescine,Tri,glycine,GCA,0.213640958070755
A0A1Q6E5Z9,putrescine,Tri,taurine,TCA,0.18121588230133057
A0A1Q6E5Z9,2_aminophenol,Mono,glycine,GLCA,0.24277925491333008
A0A1Q6E5Z9,2_aminophenol,Mono,taurine,TLCA,0.3526953160762787
A0A1Q6E5Z9,2_aminophenol,Di,glycine,GDCA,0.3263814151287079
A0A1Q6E5Z9,2_aminophenol,Di,taurine,TDCA,0.35539710521698
A0A1Q6E5Z9,2_aminophenol,Tri,glycine,GCA,0.28326699137687683
A0A1Q6E5Z9,2_aminophenol,Tri,taurine,TCA,0.2874634265899658
A0A1Q6E5Z9,serotonin,Mono,glycine,GLCA,0.16051839292049408
A0A1Q6E5Z9,serotonin,Mono,taurine,TLCA,0.2613319158554077
A0A1Q6E5Z9,serotonin,Di,glycine,GDCA,0.24752002954483032
A0A1Q6E5Z9,serotonin,Di,taurine,TDCA,0.2229107916355133
A0A1Q6E5Z9,serotonin,Tri,glycine,GCA,0.27521175146102905
A0A1Q6E5Z9,serotonin,Tri,taurine,TCA,0.2317047417163849
A0A1Q6E5Z9,tyramine,Mono,glycine,GLCA,0.20642834901809692
A0A1Q6E5Z9,tyramine,Mono,taurine,TLCA,0.24496528506278992
A0A1Q6E5Z9,tyramine,Di,glycine,GDCA,0.2704768478870392
A0A1Q6E5Z9,tyramine,Di,taurine,TDCA,0.2156832218170166
A0A1Q6E5Z9,tyramine,Tri,glycine,GCA,0.24660883843898773
A0A1Q6E5Z9,tyramine,Tri,taurine,TCA,0.21046152710914612
A0A1Q6E5Z9,cystine,Mono,glycine,GLCA,0.14713218808174133
A0A1Q6E5Z9,cystine,Mono,taurine,TLCA,0.2929093837738037
A0A1Q6E5Z9,cystine,Di,glycine,GDCA,0.1705053448677063
A0A1Q6E5Z9,cystine,Di,taurine,TDCA,0.10001290589570999
A0A1Q6E5Z9,cystine,Tri,glycine,GCA,0.20823311805725098
A0A1Q6E5Z9,cystine,Tri,taurine,TCA,0.1484222412109375
A0A1Q6F0C9,"2,3_diaminopropionic acid",Mono,glycine,GLCA,0.22571566700935364
A0A1Q6F0C9,"2,3_diaminopropionic acid",Mono,taurine,TLCA,0.37627077102661133
A0A1Q6F0C9,"2,3_diaminopropionic acid",Di,glycine,GDCA,0.25711214542388916
A0A1Q6F0C9,"2,3_diaminopropionic acid",Di,taurine,TDCA,0.2911466360092163
A0A1Q6F0C9,"2,3_diaminopropionic acid",Tri,glycine,GCA,0.22691255807876587
A0A1Q6F0C9,"2,3_diaminopropionic acid",Tri,taurine,TCA,0.20421230792999268
A0A1Q6F0C9,3_methoxytyramine,Mono,glycine,GLCA,0.02339862659573555
A0A1Q6F0C9,3_methoxytyramine,Mono,taurine,TLCA,0.07069753110408783
A0A1Q6F0C9,3_methoxytyramine,Di,glycine,GDCA,0.0878181979060173
A0A1Q6F0C9,3_methoxytyramine,Di,taurine,TDCA,0.021700872108340263
A0A1Q6F0C9,3_methoxytyramine,Tri,glycine,GCA,0.009145181626081467
A0A1Q6F0C9,3_methoxytyramine,Tri,taurine,TCA,0.005353812128305435
A0A1Q6F0C9,asparagine,Mono,glycine,GLCA,0.23893523216247559
A0A1Q6F0C9,asparagine,Mono,taurine,TLCA,0.44163018465042114
A0A1Q6F0C9,asparagine,Di,glycine,GDCA,0.20056547224521637
A0A1Q6F0C9,asparagine,Di,taurine,TDCA,0.27645939588546753
A0A1Q6F0C9,asparagine,Tri,glycine,GCA,0.203592911362648
A0A1Q6F0C9,asparagine,Tri,taurine,TCA,0.25124627351760864
A0A1Q6F0C9,proline,Mono,glycine,GLCA,0.29540717601776123
A0A1Q6F0C9,proline,Mono,taurine,TLCA,0.44915705919265747
A0A1Q6F0C9,proline,Di,glycine,GDCA,0.1740420162677765
A0A1Q6F0C9,proline,Di,taurine,TDCA,0.1635449230670929
A0A1Q6F0C9,proline,Tri,glycine,GCA,0.16187222301959991
A0A1Q6F0C9,proline,Tri,taurine,TCA,0.1499418020248413
A0A1Q6F0C9,dopamine,Mono,glycine,GLCA,0.13447724282741547
A0A1Q6F0C9,dopamine,Mono,taurine,TLCA,0.24753478169441223
A0A1Q6F0C9,dopamine,Di,glycine,GDCA,0.18227063119411469
A0A1Q6F0C9,dopamine,Di,taurine,TDCA,0.17192211747169495
A0A1Q6F0C9,dopamine,Tri,glycine,GCA,0.10871292650699615
A0A1Q6F0C9,dopamine,Tri,taurine,TCA,0.11132422834634781
A0A1Q6F0C9,gaba,Mono,glycine,GLCA,0.20085832476615906
A0A1Q6F0C9,gaba,Mono,taurine,TLCA,0.2850707769393921
A0A1Q6F0C9,gaba,Di,glycine,GDCA,0.13427233695983887
A0A1Q6F0C9,gaba,Di,taurine,TDCA,0.13394248485565186
A0A1Q6F0C9,gaba,Tri,glycine,GCA,0.1399855762720108
A0A1Q6F0C9,gaba,Tri,taurine,TCA,0.12235429883003235
A0A1Q6F0C9,glyglycine,Mono,glycine,GLCA,0.21116094291210175
A0A1Q6F0C9,glyglycine,Mono,taurine,TLCA,0.24760571122169495
A0A1Q6F0C9,glyglycine,Di,glycine,GDCA,0.22079014778137207
A0A1Q6F0C9,glyglycine,Di,taurine,TDCA,0.1791532188653946
A0A1Q6F0C9,glyglycine,Tri,glycine,GCA,0.06524727493524551
A0A1Q6F0C9,glyglycine,Tri,taurine,TCA,0.041549451649188995
A0A1Q6F0C9,alanine,Mono,glycine,GLCA,0.2478441298007965
A0A1Q6F0C9,alanine,Mono,taurine,TLCA,0.3442947268486023
A0A1Q6F0C9,alanine,Di,glycine,GDCA,0.2210378646850586
A0A1Q6F0C9,alanine,Di,taurine,TDCA,0.169862762093544
A0A1Q6F0C9,alanine,Tri,glycine,GCA,0.15843868255615234
A0A1Q6F0C9,alanine,Tri,taurine,TCA,0.15933255851268768
A0A1Q6F0C9,arginine,Mono,glycine,GLCA,0.19581784307956696
A0A1Q6F0C9,arginine,Mono,taurine,TLCA,0.3484717905521393
A0A1Q6F0C9,arginine,Di,glycine,GDCA,0.19214674830436707
A0A1Q6F0C9,arginine,Di,taurine,TDCA,0.25764936208724976
A0A1Q6F0C9,arginine,Tri,glycine,GCA,0.19679765403270721
A0A1Q6F0C9,arginine,Tri,taurine,TCA,0.20047061145305634
A0A1Q6F0C9,citrulline,Mono,glycine,GLCA,0.25272995233535767
A0A1Q6F0C9,citrulline,Mono,taurine,TLCA,0.43996554613113403
A0A1Q6F0C9,citrulline,Di,glycine,GDCA,0.21334639191627502
A0A1Q6F0C9,citrulline,Di,taurine,TDCA,0.2827867865562439
A0A1Q6F0C9,citrulline,Tri,glycine,GCA,0.20216433703899384
A0A1Q6F0C9,citrulline,Tri,taurine,TCA,0.22983959317207336
A0A1Q6F0C9,glutamine,Mono,glycine,GLCA,0.2624897062778473
A0A1Q6F0C9,glutamine,Mono,taurine,TLCA,0.455685555934906
A0A1Q6F0C9,glutamine,Di,glycine,GDCA,0.2751453220844269
A0A1Q6F0C9,glutamine,Di,taurine,TDCA,0.3432318866252899
A0A1Q6F0C9,glutamine,Tri,glycine,GCA,0.18280331790447235
A0A1Q6F0C9,glutamine,Tri,taurine,TCA,0.2664650082588196
A0A1Q6F0C9,histidine,Mono,glycine,GLCA,0.23580750823020935
A0A1Q6F0C9,histidine,Mono,taurine,TLCA,0.5111278295516968
A0A1Q6F0C9,histidine,Di,glycine,GDCA,0.23672273755073547
A0A1Q6F0C9,histidine,Di,taurine,TDCA,0.34479448199272156
A0A1Q6F0C9,histidine,Tri,glycine,GCA,0.2018708884716034
A0A1Q6F0C9,histidine,Tri,taurine,TCA,0.3232003450393677
A0A1Q6F0C9,lysine,Mono,glycine,GLCA,0.22014006972312927
A0A1Q6F0C9,lysine,Mono,taurine,TLCA,0.2416360080242157
A0A1Q6F0C9,lysine,Di,glycine,GDCA,0.20148128271102905
A0A1Q6F0C9,lysine,Di,taurine,TDCA,0.20441511273384094
A0A1Q6F0C9,lysine,Tri,glycine,GCA,0.17621144652366638
A0A1Q6F0C9,lysine,Tri,taurine,TCA,0.18223658204078674
A0A1Q6F0C9,methionine,Mono,glycine,GLCA,0.22292238473892212
A0A1Q6F0C9,methionine,Mono,taurine,TLCA,0.30845677852630615
A0A1Q6F0C9,methionine,Di,glycine,GDCA,0.14980719983577728
A0A1Q6F0C9,methionine,Di,taurine,TDCA,0.15820138156414032
A0A1Q6F0C9,methionine,Tri,glycine,GCA,0.09904569387435913
A0A1Q6F0C9,methionine,Tri,taurine,TCA,0.14386801421642303
A0A1Q6F0C9,ornithine,Mono,glycine,GLCA,0.18104293942451477
A0A1Q6F0C9,ornithine,Mono,taurine,TLCA,0.20553429424762726
A0A1Q6F0C9,ornithine,Di,glycine,GDCA,0.16932852566242218
A0A1Q6F0C9,ornithine,Di,taurine,TDCA,0.1792622208595276
A0A1Q6F0C9,ornithine,Tri,glycine,GCA,0.17335321009159088
A0A1Q6F0C9,ornithine,Tri,taurine,TCA,0.15687483549118042
A0A1Q6F0C9,phenylalanine,Mono,glycine,GLCA,0.28114748001098633
A0A1Q6F0C9,phenylalanine,Mono,taurine,TLCA,0.48382848501205444
A0A1Q6F0C9,phenylalanine,Di,glycine,GDCA,0.29201337695121765
A0A1Q6F0C9,phenylalanine,Di,taurine,TDCA,0.3955463767051697
A0A1Q6F0C9,phenylalanine,Tri,glycine,GCA,0.24120309948921204
A0A1Q6F0C9,phenylalanine,Tri,taurine,TCA,0.3111940026283264
A0A1Q6F0C9,serine,Mono,glycine,GLCA,0.30480578541755676
A0A1Q6F0C9,serine,Mono,taurine,TLCA,0.4504566490650177
A0A1Q6F0C9,serine,Di,glycine,GDCA,0.22289039194583893
A0A1Q6F0C9,serine,Di,taurine,TDCA,0.33318236470222473
A0A1Q6F0C9,serine,Tri,glycine,GCA,0.21987999975681305
A0A1Q6F0C9,serine,Tri,taurine,TCA,0.2741014063358307
A0A1Q6F0C9,threonine,Mono,glycine,GLCA,0.23799845576286316
A0A1Q6F0C9,threonine,Mono,taurine,TLCA,0.4008803367614746
A0A1Q6F0C9,threonine,Di,glycine,GDCA,0.23355045914649963
A0A1Q6F0C9,threonine,Di,taurine,TDCA,0.3166958689689636
A0A1Q6F0C9,threonine,Tri,glycine,GCA,0.15941187739372253
A0A1Q6F0C9,threonine,Tri,taurine,TCA,0.2175884246826172
A0A1Q6F0C9,tryptamine,Mono,glycine,GLCA,0.1897861659526825
A0A1Q6F0C9,tryptamine,Mono,taurine,TLCA,0.17532622814178467
A0A1Q6F0C9,tryptamine,Di,glycine,GDCA,0.1603478044271469
A0A1Q6F0C9,tryptamine,Di,taurine,TDCA,0.19031083583831787
A0A1Q6F0C9,tryptamine,Tri,glycine,GCA,0.16904541850090027
A0A1Q6F0C9,tryptamine,Tri,taurine,TCA,0.12782247364521027
A0A1Q6F0C9,cadaverine,Mono,glycine,GLCA,0.23905707895755768
A0A1Q6F0C9,cadaverine,Mono,taurine,TLCA,0.2862289249897003
A0A1Q6F0C9,cadaverine,Di,glycine,GDCA,0.18383923172950745
A0A1Q6F0C9,cadaverine,Di,taurine,TDCA,0.18413470685482025
A0A1Q6F0C9,cadaverine,Tri,glycine,GCA,0.18397662043571472
A0A1Q6F0C9,cadaverine,Tri,taurine,TCA,0.16246551275253296
A0A1Q6F0C9,putrescine,Mono,glycine,GLCA,0.22708383202552795
A0A1Q6F0C9,putrescine,Mono,taurine,TLCA,0.32393717765808105
A0A1Q6F0C9,putrescine,Di,glycine,GDCA,0.1709332913160324
A0A1Q6F0C9,putrescine,Di,taurine,TDCA,0.17193153500556946
A0A1Q6F0C9,putrescine,Tri,glycine,GCA,0.14637130498886108
A0A1Q6F0C9,putrescine,Tri,taurine,TCA,0.1489059329032898
A0A1Q6F0C9,2_aminophenol,Mono,glycine,GLCA,0.2273501604795456
A0A1Q6F0C9,2_aminophenol,Mono,taurine,TLCA,0.3519246578216553
A0A1Q6F0C9,2_aminophenol,Di,glycine,GDCA,0.2063445746898651
A0A1Q6F0C9,2_aminophenol,Di,taurine,TDCA,0.2769375145435333
A0A1Q6F0C9,2_aminophenol,Tri,glycine,GCA,0.18074189126491547
A0A1Q6F0C9,2_aminophenol,Tri,taurine,TCA,0.21872606873512268
A0A1Q6F0C9,serotonin,Mono,glycine,GLCA,0.18530096113681793
A0A1Q6F0C9,serotonin,Mono,taurine,TLCA,0.2608911991119385
A0A1Q6F0C9,serotonin,Di,glycine,GDCA,0.23338177800178528
A0A1Q6F0C9,serotonin,Di,taurine,TDCA,0.2520257234573364
A0A1Q6F0C9,serotonin,Tri,glycine,GCA,0.21867473423480988
A0A1Q6F0C9,serotonin,Tri,taurine,TCA,0.2098110318183899
A0A1Q6F0C9,tyramine,Mono,glycine,GLCA,0.1550741195678711
A0A1Q6F0C9,tyramine,Mono,taurine,TLCA,0.2253262996673584
A0A1Q6F0C9,tyramine,Di,glycine,GDCA,0.2312995344400406
A0A1Q6F0C9,tyramine,Di,taurine,TDCA,0.19780957698822021
A0A1Q6F0C9,tyramine,Tri,glycine,GCA,0.16032183170318604
A0A1Q6F0C9,tyramine,Tri,taurine,TCA,0.15249162912368774
A0A1Q6F0C9,cystine,Mono,glycine,GLCA,0.17613889276981354
A0A1Q6F0C9,cystine,Mono,taurine,TLCA,0.31747186183929443
A0A1Q6F0C9,cystine,Di,glycine,GDCA,0.11652074754238129
A0A1Q6F0C9,cystine,Di,taurine,TDCA,0.09924368560314178
A0A1Q6F0C9,cystine,Tri,glycine,GCA,0.11950606107711792
A0A1Q6F0C9,cystine,Tri,taurine,TCA,0.10524670779705048
A0A1Q6RAM4,"2,3_diaminopropionic acid",Mono,glycine,GLCA,0.15888157486915588
A0A1Q6RAM4,"2,3_diaminopropionic acid",Mono,taurine,TLCA,0.33662793040275574
A0A1Q6RAM4,"2,3_diaminopropionic acid",Di,glycine,GDCA,0.1833168864250183
A0A1Q6RAM4,"2,3_diaminopropionic acid",Di,taurine,TDCA,0.21434488892555237
A0A1Q6RAM4,"2,3_diaminopropionic acid",Tri,glycine,GCA,0.18731680512428284
A0A1Q6RAM4,"2,3_diaminopropionic acid",Tri,taurine,TCA,0.14974014461040497
A0A1Q6RAM4,3_methoxytyramine,Mono,glycine,GLCA,-0.001580163836479187
A0A1Q6RAM4,3_methoxytyramine,Mono,taurine,TLCA,0.045220959931612015
A0A1Q6RAM4,3_methoxytyramine,Di,glycine,GDCA,0.15113958716392517
A0A1Q6RAM4,3_methoxytyramine,Di,taurine,TDCA,0.07446946203708649
A0A1Q6RAM4,3_methoxytyramine,Tri,glycine,GCA,0.028183281421661377
A0A1Q6RAM4,3_methoxytyramine,Tri,taurine,TCA,0.016878362745046616
A0A1Q6RAM4,asparagine,Mono,glycine,GLCA,0.21057620644569397
A0A1Q6RAM4,asparagine,Mono,taurine,TLCA,0.4203537106513977
A0A1Q6RAM4,asparagine,Di,glycine,GDCA,0.1791946142911911
A0A1Q6RAM4,asparagine,Di,taurine,TDCA,0.2728758454322815
A0A1Q6RAM4,asparagine,Tri,glycine,GCA,0.2098046839237213
A0A1Q6RAM4,asparagine,Tri,taurine,TCA,0.24842466413974762
A0A1Q6RAM4,proline,Mono,glycine,GLCA,0.21688880026340485
A0A1Q6RAM4,proline,Mono,taurine,TLCA,0.35078632831573486
A0A1Q6RAM4,proline,Di,glycine,GDCA,0.09354758262634277
A0A1Q6RAM4,proline,Di,taurine,TDCA,0.06791915744543076
A0A1Q6RAM4,proline,Tri,glycine,GCA,0.12324446439743042
A0A1Q6RAM4,proline,Tri,taurine,TCA,0.10260970890522003
A0A1Q6RAM4,dopamine,Mono,glycine,GLCA,0.06344431638717651
A0A1Q6RAM4,dopamine,Mono,taurine,TLCA,0.1926608383655548
A0A1Q6RAM4,dopamine,Di,glycine,GDCA,0.12608161568641663
A0A1Q6RAM4,dopamine,Di,taurine,TDCA,0.10990621149539948
A0A1Q6RAM4,dopamine,Tri,glycine,GCA,0.05521366000175476
A0A1Q6RAM4,dopamine,Tri,taurine,TCA,0.03711121156811714
A0A1Q6RAM4,gaba,Mono,glycine,GLCA,0.13531798124313354
A0A1Q6RAM4,gaba,Mono,taurine,TLCA,0.2555409371852875
A0A1Q6RAM4,gaba,Di,glycine,GDCA,0.11481773853302002
A0A1Q6RAM4,gaba,Di,taurine,TDCA,0.07429244369268417
A0A1Q6RAM4,gaba,Tri,glycine,GCA,0.09411661326885223
A0A1Q6RAM4,gaba,Tri,taurine,TCA,0.053287871181964874
A0A1Q6RAM4,glyglycine,Mono,glycine,GLCA,0.14160728454589844
A0A1Q6RAM4,glyglycine,Mono,taurine,TLCA,0.160709947347641
A0A1Q6RAM4,glyglycine,Di,glycine,GDCA,0.18206438422203064
A0A1Q6RAM4,glyglycine,Di,taurine,TDCA,0.15214157104492188
A0A1Q6RAM4,glyglycine,Tri,glycine,GCA,0.037050582468509674
A0A1Q6RAM4,glyglycine,Tri,taurine,TCA,-0.0009314343333244324
A0A1Q6RAM4,alanine,Mono,glycine,GLCA,0.19488710165023804
A0A1Q6RAM4,alanine,Mono,taurine,TLCA,0.2815943658351898
A0A1Q6RAM4,alanine,Di,glycine,GDCA,0.15821588039398193
A0A1Q6RAM4,alanine,Di,taurine,TDCA,0.1314098834991455
A0A1Q6RAM4,alanine,Tri,glycine,GCA,0.1276574283838272
A0A1Q6RAM4,alanine,Tri,taurine,TCA,0.12962070107460022
A0A1Q6RAM4,arginine,Mono,glycine,GLCA,0.14551366865634918
A0A1Q6RAM4,arginine,Mono,taurine,TLCA,0.2716767489910126
A0A1Q6RAM4,arginine,Di,glycine,GDCA,0.1466054618358612
A0A1Q6RAM4,arginine,Di,taurine,TDCA,0.21630911529064178
A0A1Q6RAM4,arginine,Tri,glycine,GCA,0.16922642290592194
A0A1Q6RAM4,arginine,Tri,taurine,TCA,0.16521501541137695
A0A1Q6RAM4,citrulline,Mono,glycine,GLCA,0.18879416584968567
A0A1Q6RAM4,citrulline,Mono,taurine,TLCA,0.3699861168861389
A0A1Q6RAM4,citrulline,Di,glycine,GDCA,0.13018064200878143
A0A1Q6RAM4,citrulline,Di,taurine,TDCA,0.19288170337677002
A0A1Q6RAM4,citrulline,Tri,glycine,GCA,0.13671018183231354
A0A1Q6RAM4,citrulline,Tri,taurine,TCA,0.13834089040756226
A0A1Q6RAM4,glutamine,Mono,glycine,GLCA,0.22475920617580414
A0A1Q6RAM4,glutamine,Mono,taurine,TLCA,0.434786319732666
A0A1Q6RAM4,glutamine,Di,glycine,GDCA,0.22610153257846832
A0A1Q6RAM4,glutamine,Di,taurine,TDCA,0.3009245991706848
A0A1Q6RAM4,glutamine,Tri,glycine,GCA,0.1828581988811493
A0A1Q6RAM4,glutamine,Tri,taurine,TCA,0.25664854049682617
A0A1Q6RAM4,histidine,Mono,glycine,GLCA,0.2114613950252533
A0A1Q6RAM4,histidine,Mono,taurine,TLCA,0.49943363666534424
A0A1Q6RAM4,histidine,Di,glycine,GDCA,0.23643523454666138
A0A1Q6RAM4,histidine,Di,taurine,TDCA,0.3237847089767456
A0A1Q6RAM4,histidine,Tri,glycine,GCA,0.18546506762504578
A0A1Q6RAM4,histidine,Tri,taurine,TCA,0.30873429775238037
A0A1Q6RAM4,lysine,Mono,glycine,GLCA,0.17191895842552185
A0A1Q6RAM4,lysine,Mono,taurine,TLCA,0.20897814631462097
A0A1Q6RAM4,lysine,Di,glycine,GDCA,0.16221535205841064
A0A1Q6RAM4,lysine,Di,taurine,TDCA,0.15911513566970825
A0A1Q6RAM4,lysine,Tri,glycine,GCA,0.11342191696166992
A0A1Q6RAM4,lysine,Tri,taurine,TCA,0.11943775415420532
A0A1Q6RAM4,methionine,Mono,glycine,GLCA,0.176115021109581
A0A1Q6RAM4,methionine,Mono,taurine,TLCA,0.25323477387428284
A0A1Q6RAM4,methionine,Di,glycine,GDCA,0.10435988008975983
A0A1Q6RAM4,methionine,Di,taurine,TDCA,0.12469307333230972
A0A1Q6RAM4,methionine,Tri,glycine,GCA,0.05540485307574272
A0A1Q6RAM4,methionine,Tri,taurine,TCA,0.08909853547811508
A0A1Q6RAM4,ornithine,Mono,glycine,GLCA,0.1329556256532669
A0A1Q6RAM4,ornithine,Mono,taurine,TLCA,0.1767749786376953
A0A1Q6RAM4,ornithine,Di,glycine,GDCA,0.13241711258888245
A0A1Q6RAM4,ornithine,Di,taurine,TDCA,0.11929573118686676
A0A1Q6RAM4,ornithine,Tri,glycine,GCA,0.12840276956558228
A0A1Q6RAM4,ornithine,Tri,taurine,TCA,0.09724467992782593
A0A1Q6RAM4,phenylalanine,Mono,glycine,GLCA,0.26118338108062744
A0A1Q6RAM4,phenylalanine,Mono,taurine,TLCA,0.4800524413585663
A0A1Q6RAM4,phenylalanine,Di,glycine,GDCA,0.2987338900566101
A0A1Q6RAM4,phenylalanine,Di,taurine,TDCA,0.39118316769599915
A0A1Q6RAM4,phenylalanine,Tri,glycine,GCA,0.25025492906570435
A0A1Q6RAM4,phenylalanine,Tri,taurine,TCA,0.316962331533432
A0A1Q6RAM4,serine,Mono,glycine,GLCA,0.27366548776626587
A0A1Q6RAM4,serine,Mono,taurine,TLCA,0.4643757939338684
A0A1Q6RAM4,serine,Di,glycine,GDCA,0.20517921447753906
A0A1Q6RAM4,serine,Di,taurine,TDCA,0.30578696727752686
A0A1Q6RAM4,serine,Tri,glycine,GCA,0.2056465446949005
A0A1Q6RAM4,serine,Tri,taurine,TCA,0.2423301488161087
A0A1Q6RAM4,threonine,Mono,glycine,GLCA,0.16719800233840942
