Enzyme,Amine,Hydroxyl,active,raw,calibrated
A0A1C5X749,proline,Di,0,0.0545,0.0529
A0A1C5X749,proline,Mono,0,0.0512,0.0529
A0A1C5X749,proline,Tri,0,0.2284,0.1455
A0A1C5X749,putrescine,Di,0,0.0282,0.0391
A0A1C5X749,putrescine,Mono,0,0.0091,0.0101
A0A1C5X749,putrescine,Tri,0,0.0833,0.0529
A0A1C5X749,serine,Di,0,0.7725,0.5287
A0A1C5X749,serine,Mono,0,0.8614,0.7
A0A1C5X749,serine,Tri,0,0.7209,0.5287
A0A1C5X749,serotonin,Di,0,0.0532,0.0529
A0A1C5X749,serotonin,Mono,0,0.6409,0.5
A0A1C5X749,serotonin,Tri,0,0.0746,0.0529
A0A1C5X749,threonine,Di,0,0.6659,0.5287
A0A1C5X749,threonine,Mono,0,0.7273,0.5287
A0A1C5X749,threonine,Tri,0,0.0992,0.0915
A0A1C5X749,tryptamine,Di,0,0.0054,0.0101
A0A1C5X749,tryptamine,Mono,0,0.0017,0.0023
A0A1C5X749,tryptamine,Tri,0,0.0203,0.0301
A0A1C5X749,tyramine,Di,0,0.1004,0.0915
A0A1C5X749,tyramine,Mono,0,0.736,0.5287
A0A1C5X749,tyramine,Tri,0,0.1497,0.1127
A0A1C6A728,"2,3_diaminopropionic acid",Di,0,0.1759,0.1127
A0A1C6A728,"2,3_diaminopropionic acid",Mono,0,0.0635,0.0529
A0A1C6A728,"2,3_diaminopropionic acid",Tri,1,0.7669,0.5287
A0A1C6A728,2_aminophenol,Di,1,0.9692,0.9082
A0A1C6A728,2_aminophenol,Mono,1,0.5746,0.4638
A0A1C6A728,2_aminophenol,Tri,1,0.9066,0.8636
A0A1C6A728,3_methoxytyramine,Di,0,0.1871,0.1127
A0A1C6A728,3_methoxytyramine,Mono,0,0.0094,0.0101
A0A1C6A728,3_methoxytyramine,Tri,0,0.0975,0.0915
A0A1C6A728,alanine,Di,1,0.9863,0.9214
A0A1C6A728,alanine,Mono,1,0.9772,0.9082
A0A1C6A728,alanine,Tri,1,0.7059,0.5287
A0A1C6A728,arginine,Di,0,0.0368,0.0529
A0A1C6A728,arginine,Mono,0,0.011,0.0101
A0A1C6A728,arginine,Tri,0,0.063,0.0529
A0A1C6A728,asparagine,Di,0,0.0926,0.0714
A0A1C6A728,asparagine,Mono,0,0.0723,0.0529
A0A1C6A728,asparagine,Tri,1,0.9475,0.9023
A0A1C6A728,cadaverine,Di,0,0.0091,0.0101
A0A1C6A728,cadaverine,Mono,0,0.0028,0.0101
A0A1C6A728,cadaverine,Tri,0,0.029,0.0391
A0A1C6A728,citrulline,Di,1,0.2039,0.1127
A0A1C6A728,citrulline,Mono,0,0.053,0.0529
A0A1C6A728,citrulline,Tri,0,0.0644,0.0529
A0A1C6A728,cystine,Di,0,0.023,0.0345
A0A1C6A728,cystine,Mono,0,0.0049,0.0101
A0A1C6A728,cystine,Tri,0,0.0308,0.0409
A0A1C6A728,dopamine,Di,0,0.4286,0.3936
A0A1C6A728,dopamine,Mono,0,0.0538,0.0529
A0A1C6A728,dopamine,Tri,1,0.9083,0.8636
A0A1C6A728,gaba,Di,1,0.9906,0.9214
A0A1C6A728,gaba,Mono,1,0.9903,0.9214
A0A1C6A728,gaba,Tri,1,0.9914,0.9214
A0A1C6A728,glutamine,Di,1,0.2781,0.1915
A0A1C6A728,glutamine,Mono,1,0.8098,0.7
A0A1C6A728,glutamine,Tri,0,0.1447,0.0915
A0A1C6A728,glyglycine,Di,0,0.0384,0.0529
A0A1C6A728,glyglycine,Mono,0,0.0187,0.0202
A0A1C6A728,glyglycine,Tri,0,0.0729,0.0529
A0A1C6A728,histidine,Di,0,0.0053,0.0101
A0A1C6A728,histidine,Mono,0,0.0023,0.0101
A0A1C6A728,histidine,Tri,0,0.0179,0.0202
A0A1C6A728,lysine,Di,1,0.4703,0.4014
A0A1C6A728,lysine,Mono,0,0.1288,0.0915
A0A1C6A728,lysine,Tri,0,0.103,0.0915
A0A1C6A728,methionine,Di,0,0.2757,0.1915
A0A1C6A728,methionine,Mono,1,0.2021,0.1127
A0A1C6A728,methionine,Tri,1,0.2176,0.1127
A0A1C6A728,ornithine,Di,0,0.3768,0.2815
A0A1C6A728,ornithine,Mono,0,0.1458,0.0915
A0A1C6A728,ornithine,Tri,0,0.0998,0.0915
A0A1C6A728,phenylalanine,Di,1,0.982,0.9214
A0A1C6A728,phenylalanine,Mono,1,0.3724,0.2815
A0A1C6A728,phenylalanine,Tri,1,0.9864,0.9214
A0A1C6A728,proline,Di,0,0.0118,0.0114
A0A1C6A728,proline,Mono,0,0.0092,0.0101
A0A1C6A728,proline,Tri,0,0.0524,0.0529
A0A1C6A728,putrescine,Di,0,0.0087,0.0101
A0A1C6A728,putrescine,Mono,0,0.0026,0.0101
A0A1C6A728,putrescine,Tri,0,0.0267,0.0391
A0A1C6A728,serine,Di,1,0.5005,0.4014
A0A1C6A728,serine,Mono,1,0.6111,0.4638
A0A1C6A728,serine,Tri,0,0.4126,0.2815
A0A1C6A728,serotonin,Di,0,0.0241,0.0391
A0A1C6A728,serotonin,Mono,1,0.4002,0.2815
A0A1C6A728,serotonin,Tri,0,0.0291,0.0391
A0A1C6A728,threonine,Di,1,0.1629,0.1127
A0A1C6A728,threonine,Mono,1,0.2054,0.1127
A0A1C6A728,threonine,Tri,0,0.0107,0.0101
A0A1C6A728,tryptamine,Di,0,0.0043,0.0101
A0A1C6A728,tryptamine,Mono,0,0.0007,0.0
A0A1C6A728,tryptamine,Tri,0,0.013,0.0137
A0A1C6A728,tyramine,Di,0,0.0443,0.0529
A0A1C6A728,tyramine,Mono,1,0.438,0.3936
A0A1C6A728,tyramine,Tri,0,0.0593,0.0529
A0A1C6E6X3,"2,3_diaminopropionic acid",Di,0,0.3719,0.2815
A0A1C6E6X3,"2,3_diaminopropionic acid",Mono,0,0.1837,0.1127
A0A1C6E6X3,"2,3_diaminopropionic acid",Tri,1,0.8916,0.8571
A0A1C6E6X3,2_aminophenol,Di,1,0.9866,0.9214
A0A1C6E6X3,2_aminophenol,Mono,0,0.8025,0.7
A0A1C6E6X3,2_aminophenol,Tri,1,0.96,0.9023
A0A1C6E6X3,3_methoxytyramine,Di,0,0.3613,0.2815
A0A1C6E6X3,3_methoxytyramine,Mono,0,0.0365,0.0529
A0A1C6E6X3,3_methoxytyramine,Tri,0,0.2488,0.1757
A0A1C6E6X3,alanine,Di,1,0.996,0.925
A0A1C6E6X3,alanine,Mono,1,0.9942,0.9214
A0A1C6E6X3,alanine,Tri,1,0.9011,0.8571
A0A1C6E6X3,arginine,Di,0,0.1218,0.0915
A0A1C6E6X3,arginine,Mono,0,0.052,0.0529
A0A1C6E6X3,arginine,Tri,0,0.1791,0.1127
A0A1C6E6X3,asparagine,Di,0,0.1956,0.1127
A0A1C6E6X3,asparagine,Mono,0,0.1617,0.1127
A0A1C6E6X3,asparagine,Tri,1,0.9654,0.9023
A0A1C6E6X3,cadaverine,Di,0,0.0184,0.0202
A0A1C6E6X3,cadaverine,Mono,0,0.0084,0.0101
A0A1C6E6X3,cadaverine,Tri,0,0.0644,0.0529
A0A1C6E6X3,citrulline,Di,0,0.4392,0.3936
A0A1C6E6X3,citrulline,Mono,0,0.1964,0.1127
A0A1C6E6X3,citrulline,Tri,0,0.1344,0.0915
A0A1C6E6X3,cystine,Di,0,0.0781,0.0529
A0A1C6E6X3,cystine,Mono,0,0.0253,0.0391
A0A1C6E6X3,cystine,Tri,0,0.0941,0.0714
A0A1C6E6X3,dopamine,Di,0,0.5047,0.4014
A0A1C6E6X3,dopamine,Mono,0,0.1162,0.0915
A0A1C6E6X3,dopamine,Tri,1,0.9487,0.9023
A0A1C6E6X3,gaba,Di,1,0.9954,0.9214
A0A1C6E6X3,gaba,Mono,1,0.9965,0.925
A0A1C6E6X3,gaba,Tri,1,0.9963,0.925
A0A1C6E6X3,glutamine,Di,0,0.6988,0.5287
A0A1C6E6X3,glutamine,Mono,0,0.9455,0.9023
A0A1C6E6X3,glutamine,Tri,0,0.4214,0.2815
A0A1C6E6X3,glyglycine,Di,0,0.1597,0.1127
A0A1C6E6X3,glyglycine,Mono,0,0.0957,0.0915
A0A1C6E6X3,glyglycine,Tri,0,0.2399,0.1757
A0A1C6E6X3,histidine,Di,0,0.0173,0.0202
A0A1C6E6X3,histidine,Mono,0,0.0114,0.0114
A0A1C6E6X3,histidine,Tri,0,0.0552,0.0529
A0A1C6E6X3,lysine,Di,1,0.7879,0.5287
A0A1C6E6X3,lysine,Mono,0,0.4679,0.3936
A0A1C6E6X3,lysine,Tri,0,0.2296,0.1455
A0A1C6E6X3,methionine,Di,0,0.7236,0.5287
A0A1C6E6X3,methionine,Mono,0,0.7053,0.5287
A0A1C6E6X3,methionine,Tri,0,0.5935,0.4638
A0A1C6E6X3,ornithine,Di,0,0.6966,0.5287
A0A1C6E6X3,ornithine,Mono,0,0.491,0.4014
A0A1C6E6X3,ornithine,Tri,0,0.2066,0.1127
A0A1C6E6X3,phenylalanine,Di,1,0.9904,0.9214
A0A1C6E6X3,phenylalanine,Mono,0,0.7399,0.5287
A0A1C6E6X3,phenylalanine,Tri,1,0.9939,0.9214
A0A1C6E6X3,proline,Di,0,0.0399,0.0529
A0A1C6E6X3,proline,Mono,0,0.0383,0.0529
A0A1C6E6X3,proline,Tri,0,0.1403,0.0915
A0A1C6E6X3,putrescine,Di,0,0.0192,0.0202
A0A1C6E6X3,putrescine,Mono,0,0.0085,0.0101
A0A1C6E6X3,putrescine,Tri,0,0.0654,0.0529
A0A1C6E6X3,serine,Di,1,0.7333,0.5287
A0A1C6E6X3,serine,Mono,1,0.8544,0.7
A0A1C6E6X3,serine,Tri,0,0.6558,0.5287
A0A1C6E6X3,serotonin,Di,0,0.056,0.0529
A0A1C6E6X3,serotonin,Mono,0,0.5292,0.4014
A0A1C6E6X3,serotonin,Tri,0,0.0696,0.0529
A0A1C6E6X3,threonine,Di,0,0.6703,0.5287
A0A1C6E6X3,threonine,Mono,1,0.8037,0.7
A0A1C6E6X3,threonine,Tri,0,0.0542,0.0529
A0A1C6E6X3,tryptamine,Di,0,0.0067,0.0101
A0A1C6E6X3,tryptamine,Mono,0,0.0017,0.0023
A0A1C6E6X3,tryptamine,Tri,0,0.0299,0.0391
A0A1C6E6X3,tyramine,Di,0,0.0965,0.0915
A0A1C6E6X3,tyramine,Mono,0,0.6534,0.5287
A0A1C6E6X3,tyramine,Tri,0,0.1392,0.0915
A0A1C6E707,"2,3_diaminopropionic acid",Di,0,0.016,0.0202
A0A1C6E707,"2,3_diaminopropionic acid",Mono,0,0.0172,0.0202
A0A1C6E707,"2,3_diaminopropionic acid",Tri,0,0.187,0.1127
A0A1C6E707,2_aminophenol,Di,0,0.8694,0.7
A0A1C6E707,2_aminophenol,Mono,0,0.3,0.2692
A0A1C6E707,2_aminophenol,Tri,0,0.8188,0.7
A0A1C6E707,3_methoxytyramine,Di,0,0.0419,0.0529
A0A1C6E707,3_methoxytyramine,Mono,0,0.014,0.0202
A0A1C6E707,3_methoxytyramine,Tri,0,0.0529,0.0529
A0A1C6E707,alanine,Di,1,0.9487,0.9023
A0A1C6E707,alanine,Mono,1,0.9492,0.9023
A0A1C6E707,alanine,Tri,0,0.245,0.1757
A0A1C6E707,arginine,Di,0,0.0049,0.0101
A0A1C6E707,arginine,Mono,0,0.0028,0.0101
A0A1C6E707,arginine,Tri,0,0.0109,0.0101
A0A1C6E707,asparagine,Di,0,0.0406,0.0529
A0A1C6E707,asparagine,Mono,0,0.0841,0.0529
A0A1C6E707,asparagine,Tri,1,0.8311,0.7
A0A1C6E707,cadaverine,Di,0,0.0035,0.0101
A0A1C6E707,cadaverine,Mono,0,0.0023,0.0101
A0A1C6E707,cadaverine,Tri,0,0.0042,0.0101
A0A1C6E707,citrulline,Di,0,0.0298,0.0391
A0A1C6E707,citrulline,Mono,0,0.0116,0.0114
A0A1C6E707,citrulline,Tri,0,0.0089,0.0101
A0A1C6E707,cystine,Di,0,0.0066,0.0101
A0A1C6E707,cystine,Mono,0,0.0062,0.0101
A0A1C6E707,cystine,Tri,0,0.0131,0.0137
A0A1C6E707,dopamine,Di,0,0.1572,0.1127
A0A1C6E707,dopamine,Mono,0,0.0936,0.0714
A0A1C6E707,dopamine,Tri,1,0.8022,0.7
A0A1C6E707,gaba,Di,1,0.9873,0.9214
A0A1C6E707,gaba,Mono,1,0.9938,0.9214
A0A1C6E707,gaba,Tri,1,0.9863,0.9214
A0A1C6E707,glutamine,Di,0,0.1875,0.1127
A0A1C6E707,glutamine,Mono,1,0.8047,0.7
A0A1C6E707,glutamine,Tri,0,0.1458,0.0915
A0A1C6E707,glyglycine,Di,0,0.0086,0.0101
A0A1C6E707,glyglycine,Mono,0,0.0089,0.0101
A0A1C6E707,glyglycine,Tri,0,0.0392,0.0529
A0A1C6E707,histidine,Di,0,0.0035,0.0101
A0A1C6E707,histidine,Mono,0,0.0033,0.0101
A0A1C6E707,histidine,Tri,0,0.0156,0.0202
A0A1C6E707,lysine,Di,0,0.1012,0.0915
A0A1C6E707,lysine,Mono,0,0.016,0.0202
A0A1C6E707,lysine,Tri,0,0.0101,0.0101
A0A1C6E707,methionine,Di,0,0.0662,0.0529
A0A1C6E707,methionine,Mono,0,0.082,0.0529
A0A1C6E707,methionine,Tri,0,0.0867,0.0529
A0A1C6E707,ornithine,Di,0,0.0232,0.0345
A0A1C6E707,ornithine,Mono,0,0.0092,0.0101
A0A1C6E707,ornithine,Tri,0,0.0065,0.0101
A0A1C6E707,phenylalanine,Di,1,0.9405,0.8696
A0A1C6E707,phenylalanine,Mono,0,0.2838,0.1915
A0A1C6E707,phenylalanine,Tri,1,0.9473,0.9023
A0A1C6E707,proline,Di,0,0.0023,0.0101
A0A1C6E707,proline,Mono,0,0.0043,0.0101
A0A1C6E707,proline,Tri,0,0.0133,0.0137
A0A1C6E707,putrescine,Di,0,0.0036,0.0101
A0A1C6E707,putrescine,Mono,0,0.0024,0.0101
A0A1C6E707,putrescine,Tri,0,0.0043,0.0101
A0A1C6E707,serine,Di,0,0.1419,0.0915
A0A1C6E707,serine,Mono,0,0.1972,0.1127
A0A1C6E707,serine,Tri,0,0.114,0.0915
A0A1C6E707,serotonin,Di,0,0.0098,0.0101
A0A1C6E707,serotonin,Mono,0,0.0469,0.0529
A0A1C6E707,serotonin,Tri,0,0.012,0.0114
A0A1C6E707,threonine,Di,0,0.0612,0.0529
A0A1C6E707,threonine,Mono,0,0.0879,0.0529
A0A1C6E707,threonine,Tri,0,0.0129,0.0137
A0A1C6E707,tryptamine,Di,0,0.0037,0.0101
A0A1C6E707,tryptamine,Mono,0,0.0015,0.0023
A0A1C6E707,tryptamine,Tri,0,0.0055,0.0101
A0A1C6E707,tyramine,Di,0,0.0323,0.0409
A0A1C6E707,tyramine,Mono,0,0.1241,0.0915
A0A1C6E707,tyramine,Tri,0,0.0423,0.0529
A0A1C6FDU7,"2,3_diaminopropionic acid",Di,0,0.4971,0.4014
A0A1C6FDU7,"2,3_diaminopropionic acid",Mono,0,0.2462,0.1757
A0A1C6FDU7,"2,3_diaminopropionic acid",Tri,0,0.9287,0.8636
A0A1C6FDU7,2_aminophenol,Di,0,0.987,0.9214
A0A1C6FDU7,2_aminophenol,Mono,0,0.7732,0.5287
A0A1C6FDU7,2_aminophenol,Tri,0,0.9629,0.9023
A0A1C6FDU7,3_methoxytyramine,Di,0,0.5087,0.4014
A0A1C6FDU7,3_methoxytyramine,Mono,0,0.0451,0.0529
A0A1C6FDU7,3_methoxytyramine,Tri,0,0.4076,0.2815
A0A1C6FDU7,alanine,Di,0,0.9935,0.9214
A0A1C6FDU7,alanine,Mono,0,0.9899,0.9214
A0A1C6FDU7,alanine,Tri,0,0.9073,0.8636
A0A1C6FDU7,arginine,Di,0,0.2034,0.1127
A0A1C6FDU7,arginine,Mono,0,0.0597,0.0529
A0A1C6FDU7,arginine,Tri,0,0.2963,0.2692
A0A1C6FDU7,asparagine,Di,0,0.2522,0.1757
A0A1C6FDU7,asparagine,Mono,0,0.1999,0.1127
A0A1C6FDU7,asparagine,Tri,0,0.9741,0.9082
A0A1C6FDU7,cadaverine,Di,0,0.0292,0.0391
A0A1C6FDU7,cadaverine,Mono,0,0.0101,0.0101
A0A1C6FDU7,cadaverine,Tri,0,0.0783,0.0529
A0A1C6FDU7,citrulline,Di,0,0.5872,0.4638
A0A1C6FDU7,citrulline,Mono,0,0.199,0.1127
A0A1C6FDU7,citrulline,Tri,0,0.2466,0.1757
A0A1C6FDU7,cystine,Di,0,0.1494,0.1127
A0A1C6FDU7,cystine,Mono,0,0.0347,0.0409
A0A1C6FDU7,cystine,Tri,0,0.1739,0.1127
A0A1C6FDU7,dopamine,Di,0,0.6345,0.4857
A0A1C6FDU7,dopamine,Mono,0,0.1474,0.0915
A0A1C6FDU7,dopamine,Tri,0,0.9494,0.9023
A0A1C6FDU7,gaba,Di,0,0.9962,0.925
A0A1C6FDU7,gaba,Mono,0,0.9959,0.9214
A0A1C6FDU7,gaba,Tri,0,0.9965,0.925
A0A1C6FDU7,glutamine,Di,0,0.7644,0.5287
A0A1C6FDU7,glutamine,Mono,0,0.938,0.8636
A0A1C6FDU7,glutamine,Tri,0,0.6274,0.4857
A0A1C6FDU7,glyglycine,Di,0,0.162,0.1127
A0A1C6FDU7,glyglycine,Mono,0,0.0935,0.0714
A0A1C6FDU7,glyglycine,Tri,0,0.3228,0.2692
A0A1C6FDU7,histidine,Di,0,0.0382,0.0529
A0A1C6FDU7,histidine,Mono,0,0.0241,0.0391
A0A1C6FDU7,histidine,Tri,0,0.1264,0.0915
A0A1C6FDU7,lysine,Di,0,0.8683,0.7
A0A1C6FDU7,lysine,Mono,0,0.4659,0.3936
A0A1C6FDU7,lysine,Tri,0,0.374,0.2815
A0A1C6FDU7,methionine,Di,0,0.7673,0.5287
A0A1C6FDU7,methionine,Mono,0,0.6492,0.5287
A0A1C6FDU7,methionine,Tri,0,0.6943,0.5287
A0A1C6FDU7,ornithine,Di,0,0.7839,0.5287
A0A1C6FDU7,ornithine,Mono,0,0.4818,0.4014
A0A1C6FDU7,ornithine,Tri,0,0.3623,0.2815
A0A1C6FDU7,phenylalanine,Di,0,0.9928,0.9214
A0A1C6FDU7,phenylalanine,Mono,0,0.6776,0.5287
A0A1C6FDU7,phenylalanine,Tri,0,0.9947,0.9214
A0A1C6FDU7,proline,Di,0,0.0542,0.0529
A0A1C6FDU7,proline,Mono,0,0.0656,0.0529
A0A1C6FDU7,proline,Tri,0,0.2821,0.1915
A0A1C6FDU7,putrescine,Di,0,0.0289,0.0391
A0A1C6FDU7,putrescine,Mono,0,0.0096,0.0101
A0A1C6FDU7,putrescine,Tri,0,0.0754,0.0529
A0A1C6FDU7,serine,Di,0,0.7838,0.5287
A0A1C6FDU7,serine,Mono,0,0.8493,0.7
A0A1C6FDU7,serine,Tri,0,0.7222,0.5287
A0A1C6FDU7,serotonin,Di,0,0.0753,0.0529
A0A1C6FDU7,serotonin,Mono,0,0.7688,0.5287
A0A1C6FDU7,serotonin,Tri,0,0.1084,0.0915
A0A1C6FDU7,threonine,Di,0,0.7122,0.5287
A0A1C6FDU7,threonine,Mono,0,0.8143,0.7
A0A1C6FDU7,threonine,Tri,0,0.1437,0.0915
A0A1C6FDU7,tryptamine,Di,0,0.0113,0.0114
A0A1C6FDU7,tryptamine,Mono,0,0.0028,0.0101
A0A1C6FDU7,tryptamine,Tri,0,0.0405,0.0529
A0A1C6FDU7,tyramine,Di,0,0.1143,0.0915
A0A1C6FDU7,tyramine,Mono,0,0.7463,0.5287
A0A1C6FDU7,tyramine,Tri,0,0.1711,0.1127
A0A1E3ADP5,"2,3_diaminopropionic acid",Di,0,0.0383,0.0529
A0A1E3ADP5,"2,3_diaminopropionic acid",Mono,0,0.0264,0.0391
A0A1E3ADP5,"2,3_diaminopropionic acid",Tri,0,0.1495,0.1127
A0A1E3ADP5,2_aminophenol,Di,1,0.9145,0.8636
A0A1E3ADP5,2_aminophenol,Mono,0,0.2307,0.1455
A0A1E3ADP5,2_aminophenol,Tri,0,0.6406,0.5
A0A1E3ADP5,3_methoxytyramine,Di,0,0.0486,0.0529
A0A1E3ADP5,3_methoxytyramine,Mono,0,0.0031,0.0101
A0A1E3ADP5,3_methoxytyramine,Tri,0,0.0408,0.0529
A0A1E3ADP5,alanine,Di,1,0.9308,0.8636
A0A1E3ADP5,alanine,Mono,1,0.9295,0.8636
A0A1E3ADP5,alanine,Tri,0,0.2848,0.1915
A0A1E3ADP5,arginine,Di,0,0.0036,0.0101
A0A1E3ADP5,arginine,Mono,0,0.0049,0.0101
A0A1E3ADP5,arginine,Tri,0,0.0024,0.0101
A0A1E3ADP5,asparagine,Di,0,0.063,0.0529
A0A1E3ADP5,asparagine,Mono,0,0.1226,0.0915
A0A1E3ADP5,asparagine,Tri,1,0.894,0.8571
A0A1E3ADP5,cadaverine,Di,0,0.0022,0.0023
A0A1E3ADP5,cadaverine,Mono,0,0.0016,0.0023
A0A1E3ADP5,cadaverine,Tri,0,0.0052,0.0101
A0A1E3ADP5,citrulline,Di,0,0.0064,0.0101
A0A1E3ADP5,citrulline,Mono,0,0.0057,0.0101
A0A1E3ADP5,citrulline,Tri,0,0.0025,0.0101
A0A1E3ADP5,cystine,Di,0,0.0052,0.0101
A0A1E3ADP5,cystine,Mono,0,0.0026,0.0101
A0A1E3ADP5,cystine,Tri,0,0.0053,0.0101
A0A1E3ADP5,dopamine,Di,0,0.216,0.1127
A0A1E3ADP5,dopamine,Mono,0,0.0308,0.0409
A0A1E3ADP5,dopamine,Tri,1,0.8653,0.7
A0A1E3ADP5,gaba,Di,1,0.9606,0.9023
A0A1E3ADP5,gaba,Mono,1,0.9873,0.9214
A0A1E3ADP5,gaba,Tri,1,0.9683,0.9082
A0A1E3ADP5,glutamine,Di,0,0.0642,0.0529
A0A1E3ADP5,glutamine,Mono,1,0.8596,0.7
A0A1E3ADP5,glutamine,Tri,0,0.0587,0.0529
A0A1E3ADP5,glyglycine,Di,0,0.0056,0.0101
A0A1E3ADP5,glyglycine,Mono,0,0.0062,0.0101
A0A1E3ADP5,glyglycine,Tri,0,0.0101,0.0101
A0A1E3ADP5,histidine,Di,0,0.0016,0.0023
A0A1E3ADP5,histidine,Mono,0,0.0014,0.0023
A0A1E3ADP5,histidine,Tri,0,0.0034,0.0101
A0A1E3ADP5,lysine,Di,0,0.0178,0.0202
A0A1E3ADP5,lysine,Mono,0,0.0128,0.0137
A0A1E3ADP5,lysine,Tri,0,0.0048,0.0101
A0A1E3ADP5,methionine,Di,0,0.0098,0.0101
A0A1E3ADP5,methionine,Mono,0,0.0204,0.0301
A0A1E3ADP5,methionine,Tri,0,0.0074,0.0101
A0A1E3ADP5,ornithine,Di,0,0.0348,0.0409
A0A1E3ADP5,ornithine,Mono,0,0.0398,0.0529
A0A1E3ADP5,ornithine,Tri,0,0.0109,0.0101
A0A1E3ADP5,phenylalanine,Di,1,0.9229,0.8636
A0A1E3ADP5,phenylalanine,Mono,0,0.1416,0.0915
A0A1E3ADP5,phenylalanine,Tri,1,0.9388,0.8636
A0A1E3ADP5,proline,Di,0,0.0075,0.0101
A0A1E3ADP5,proline,Mono,0,0.0127,0.0137
A0A1E3ADP5,proline,Tri,0,0.0143,0.0202
A0A1E3ADP5,putrescine,Di,0,0.0021,0.0023
A0A1E3ADP5,putrescine,Mono,0,0.0015,0.0023
A0A1E3ADP5,putrescine,Tri,0,0.0049,0.0101
A0A1E3ADP5,serine,Di,0,0.1048,0.0915
A0A1E3ADP5,serine,Mono,0,0.2777,0.1915
A0A1E3ADP5,serine,Tri,0,0.0702,0.0529
A0A1E3ADP5,serotonin,Di,0,0.0034,0.0101
A0A1E3ADP5,serotonin,Mono,0,0.0521,0.0529
A0A1E3ADP5,serotonin,Tri,0,0.0048,0.0101
A0A1E3ADP5,threonine,Di,0,0.0117,0.0114
A0A1E3ADP5,threonine,Mono,0,0.0254,0.0391
A0A1E3ADP5,threonine,Tri,0,0.001,0.0023
A0A1E3ADP5,tryptamine,Di,0,0.0034,0.0101
A0A1E3ADP5,tryptamine,Mono,0,0.0006,0.0
A0A1E3ADP5,tryptamine,Tri,0,0.0067,0.0101
A0A1E3ADP5,tyramine,Di,0,0.009,0.0101
A0A1E3ADP5,tyramine,Mono,0,0.0348,0.0409
A0A1E3ADP5,tyramine,Tri,0,0.0155,0.0202
A0A1I4P275,"2,3_diaminopropionic acid",Di,0,0.0323,0.0409
A0A1I4P275,"2,3_diaminopropionic acid",Mono,0,0.0076,0.0101
A0A1I4P275,"2,3_diaminopropionic acid",Tri,0,0.3159,0.2692
A0A1I4P275,2_aminophenol,Di,1,0.9332,0.8636
A0A1I4P275,2_aminophenol,Mono,0,0.4999,0.4014
A0A1I4P275,2_aminophenol,Tri,0,0.7687,0.5287
A0A1I4P275,3_methoxytyramine,Di,0,0.1165,0.0915
A0A1I4P275,3_methoxytyramine,Mono,0,0.0027,0.0101
A0A1I4P275,3_methoxytyramine,Tri,0,0.0606,0.0529
A0A1I4P275,alanine,Di,1,0.9599,0.9023
A0A1I4P275,alanine,Mono,1,0.9622,0.9023
A0A1I4P275,alanine,Tri,0,0.4301,0.3936
A0A1I4P275,arginine,Di,0,0.0014,0.0023
A0A1I4P275,arginine,Mono,0,0.0009,0.0023
A0A1I4P275,arginine,Tri,0,0.0023,0.0023
A0A1I4P275,asparagine,Di,0,0.0181,0.0202
A0A1I4P275,asparagine,Mono,0,0.0185,0.0202
A0A1I4P275,asparagine,Tri,1,0.8932,0.8571
A0A1I4P275,cadaverine,Di,0,0.0018,0.0023
A0A1I4P275,cadaverine,Mono,0,0.0006,0.0
A0A1I4P275,cadaverine,Tri,0,0.0078,0.0101
A0A1I4P275,citrulline,Di,0,0.0034,0.0101
A0A1I4P275,citrulline,Mono,0,0.0012,0.0023
A0A1I4P275,citrulline,Tri,0,0.0013,0.0023
A0A1I4P275,cystine,Di,0,0.0026,0.0101
A0A1I4P275,cystine,Mono,0,0.0005,0.0
A0A1I4P275,cystine,Tri,0,0.0052,0.0101
A0A1I4P275,dopamine,Di,0,0.1428,0.0915
A0A1I4P275,dopamine,Mono,0,0.0133,0.0137
A0A1I4P275,dopamine,Tri,1,0.9116,0.8636
A0A1I4P275,gaba,Di,1,0.9759,0.9082
A0A1I4P275,gaba,Mono,1,0.9738,0.9082
A0A1I4P275,gaba,Tri,1,0.9886,0.9214
A0A1I4P275,glutamine,Di,0,0.0107,0.0101
A0A1I4P275,glutamine,Mono,1,0.3814,0.2815
A0A1I4P275,glutamine,Tri,0,0.0123,0.0114
A0A1I4P275,glyglycine,Di,0,0.0074,0.0101
A0A1I4P275,glyglycine,Mono,0,0.0048,0.0101
A0A1I4P275,glyglycine,Tri,0,0.0384,0.0529
A0A1I4P275,histidine,Di,0,0.0003,0.0
A0A1I4P275,histidine,Mono,0,0.0001,0.0
A0A1I4P275,histidine,Tri,0,0.0013,0.0023
A0A1I4P275,lysine,Di,0,0.0351,0.0409
A0A1I4P275,lysine,Mono,0,0.0069,0.0101
A0A1I4P275,lysine,Tri,0,0.0038,0.0101
A0A1I4P275,methionine,Di,0,0.0102,0.0101
A0A1I4P275,methionine,Mono,0,0.0171,0.0202
A0A1I4P275,methionine,Tri,0,0.0127,0.0137
A0A1I4P275,ornithine,Di,0,0.0463,0.0529
A0A1I4P275,ornithine,Mono,0,0.0219,0.0301
A0A1I4P275,ornithine,Tri,0,0.0058,0.0101
A0A1I4P275,phenylalanine,Di,1,0.9096,0.8636
A0A1I4P275,phenylalanine,Mono,0,0.0665,0.0529
A0A1I4P275,phenylalanine,Tri,1,0.9641,0.9023
A0A1I4P275,proline,Di,0,0.002,0.0023
